Year,Country,Pais_Lat_Long,Sex,Fatal (Y/N),href formula
1957,USA,"39.7837304,-100.445882",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1957.00.00.j-NV-Nauth.pdf
1957,CUBA,"23.0131338,-80.8328748",NO INF,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1957.00.00.i-baby
1957,CUBA,"23.0131338,-80.8328748",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1957.00.00.h-boat-Portuondo.pdf
1957,CUBA,"23.0131338,-80.8328748",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1957.00.00.g-Bolster.pdf
1957,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1957.00.00.f-Kline.pdf
1957,FIJI,"-18.1239696,179.0122737",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1957.00.00.e-Vasu.pdf
1957,IRAN,"32.6475314,54.5643516",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1957.00.00.d-Paniry.pdf
1957,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1957.00.00.b-Mailu.pdf
1957,IRAN,"32.6475314,54.5643516",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1957.00.00.c-Falah.pdf
1957,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1957.00.00.a-Duke-of-York.pdf
1956,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.12.26-Nikuniko.pdf
1956,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.12.24-Tiso.pdf
1956,GABON,"-0.8999695,11.6899699",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.12.15.R-Allen.pdf
1956,NEW ZEALAND,"-41.5000831,172.8344077",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.12.09-McKenzie.pdf
1956,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.10.27-Smith.pdf
1956,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.10.20-Sabati.pdf
1956,SENEGAL,"14.4750607,-14.4529612",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.10.07-Peron.pdf
1956,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.10.00-PortMoresby.pdf
1956,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.09.23-Healy.pdf
1956,HIGH SEAS,"29.870151,-93.922369",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.09.13-TunaBoat.pdf
1956,MAYOTTE,"-12.825543,45.148490830203045",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.09.00.b-Mayotte.pdf
1956,ITALY,"42.6384261,12.674297",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.09.00.a-Lombardo.pdf
1956,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.08.25-Benagi.pdf
1956,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.08.20-native.pdf
1956,USA,"39.7837304,-100.445882",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.08.15.R-Lago.pdf
1956,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.08.15.b-Davis.pdf
1956,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.08.15.a-DouglasClarke.pdf
1956,SOUTH AFRICA,"-28.8166236,24.991639",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.08.01-VanDam.pdf
1956,UNITED KINGDOM,"54.7023545,-3.2765753",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.08.00.e-Kirby.pdf
1956,UNITED KINGDOM,"54.7023545,-3.2765753",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.08.00.d-Nye.pdf
1956,MALTA,"35.8885993,14.4476911",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.08.00.c-Zammit.pdf
1956,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.08.00.b-TsiraNative.pdf
1956,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.08.00.a-NativeBoy.pdf
1956,USA,"39.7837304,-100.445882",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.07.28-Alengo.pdf
1956,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.07.26-BansieKoide.pdf
1956,MALTA,"35.8885993,14.4476911",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.07.20-Smedley.pdf
1956,USA,"39.7837304,-100.445882",F,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.07.17-Nelson.pdf
1956,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.07.12-Rawls.pdf
1956,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.06.28-Kila.pdf
1956,PORTUGAL,"39.6621648,-8.1353519",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.06.22-Pereira.pdf
1956,HIGH SEAS,"29.870151,-93.922369",NO INF,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.06.20-VenezuelanAircraft.pdf
1956,SOUTH AFRICA,"-28.8166236,24.991639",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.05.26.R-Brunt-boat.pdf
1956,CUBA,"23.0131338,-80.8328748",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.05.07-Shearman.pdf
1956,AUSTRALIA,"-24.7761086,134.755",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.05.00-diver.pdf
1956,ITALY,"42.6384261,12.674297",NO INF,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.03.25-Italy.pdf
1956,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.03.11-Nolan.pdf
1956,AUSTRALIA,"-24.7761086,134.755",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.03.04-Wishart.pdf
1956,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.03.00.b-Brown.pdf
1956,AUSTRALIA,"-24.7761086,134.755",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.02.26-Antonini.pdf
1956,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.02.10.R-Hamilton.pdf
1956,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.01.16.R-Conedo.pdf
1956,COSTA RICA,"10.2735633,-84.0739102",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.01.16-Burton.pdf
1956,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.01.05-Howell.pdf
1956,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.00.00.h-NV native-boy.pdf
1956,HIGH SEAS,"29.870151,-93.922369",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.00.00.g-Capt-Hunt.pdf
1956,GREECE,"38.9953683,21.9877132",F,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.00.00.f-Margoulis.pdf
1956,USA,"39.7837304,-100.445882",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.00.00.e-Vaughn.pdf
1956,USA,"39.7837304,-100.445882",F,NO INF,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.00.00.d-girl-VirginiaBeach.pdf
1956,PAPUA NEW GUINEA,"-5.6816069,144.2489081",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.00.00.c-Kimuta.pdf
1956,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.00.00.b-Hus-Island.pdf
1956,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,Y,http://sharkattackfile.net/spreadsheets/pdf_directory/1956.00.00.a-Enuk.pdf
1955,AUSTRALIA,"-24.7761086,134.755",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1955.12.31.R-Even.pdf
1955,USA,"39.7837304,-100.445882",NO INF,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1955.12.11-boat Neilly_Charlton.pdf
1955,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1955.11.16-NiuBodu.pdf
1955,PAPUA NEW GUINEA,"-5.6816069,144.2489081",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1955.11.00-LowIsland.pdf
1955,AUSTRALIA,"-24.7761086,134.755",M,N,http://sharkattackfile.net/spreadsheets/pdf_directory/1955.10.16-Cross.pdf
